dataset_version,image_id,image_path,image_filename,archive_member_name,sequence,candidate_metadata_id,role,opera,raw_face_type,mapping_status,mapping_evidence,label_status,image_read_status,image_file_format,image_width,image_height,image_file_size_bytes,image_sha256,sha256_group_size,duplicate_sha256_within_272,metadata_image_format,metadata_image_width,metadata_image_height,paper_mentioned_model_category,modern_v1_included,modern_v1_exclusion_reason,split,split_seed,notes,metadata_raw__metadata_id,metadata_raw__source_row_number,metadata_raw__序号,metadata_raw__标识号,metadata_raw__角色,metadata_raw__角色别名,metadata_raw__角色类型,metadata_raw__一级行当,metadata_raw__二级行当,metadata_raw__来源剧目,metadata_raw__来源剧目别名,metadata_raw__来源剧目出处,metadata_raw__表演者,metadata_raw__语种,metadata_raw__关联角色,metadata_raw__谱式,metadata_raw__绘法,metadata_raw__图案,metadata_raw__主色,metadata_raw__主色寓意,metadata_raw__眉形,metadata_raw__眼型,metadata_raw__额头型,metadata_raw__鼻型,metadata_raw__嘴型,metadata_raw__绘法说明,metadata_raw__性格特征,metadata_raw__历史演变,metadata_raw__图像格式,metadata_raw__图像宽度,metadata_raw__图像高度,metadata_raw__图像大小,metadata_raw__图像水平分辨率,metadata_raw__图像垂直分辨率,metadata_raw__图像位深度,metadata_raw__图像创建日期,metadata_raw__角色简介,metadata_raw__来源剧目简介,metadata_raw__表演者简介,metadata_raw__流派,metadata_raw__参考资料
modern_v1,022,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-02-022-s.jpg,opera-02-022-s.jpg,爬虫脸谱图集/opera-02-022-s.jpg,22,022,关羽,战长沙,整脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,88,110,3232,e8ef7fbfb021f7aae0d6cadfc705858420853f5e6536543011adfbb567d9147b,1,no,jpg,361,450,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,022,23,22,,关羽,关云长、美髯公、关公,将官类,生,红生,战长沙,,三国演义,李万春,中文,魏延,整脸,揉脸,,红色,,卧蚕眉,丹凤眼窝,如意钩形,满鼻窝,,,,,jpg,361,450,21.5,96,96,24,2020.1.5,,,李万春（1911-1985），满洲正黄旗人，工老生、武生，著名京剧表演艺术家、戏曲艺术教育家。父亲李永利是著名武花脸演员，母亲李砚秀是京剧旦角演员。李万春自幼随父练功学戏。他除了接受家传外，其父广请名师授艺，先后受教于徐德增、于德智、崔凤鸣、项鼎新等老师，为他唱念功夫的发展起到了颇重要的奠基作用。李氏一家来到北京之后，余叔岩收李万春为义子，他边演出边广收博取，受到马连良、尚小云等名家的指导，文戏投师余叔岩，武戏投师杨小楼，两位大师认真传艺，宠爱极致，均收认他为螟蛉义子。,,
modern_v1,023,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-02-023-s.jpg,opera-02-023-s.jpg,爬虫脸谱图集/opera-02-023-s.jpg,23,023,庞统,柴桑口,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,3501,772c1b7e7e4f20561f007d6bfd0d13c4bf7a9c95f71764fdf82679c9810f20da,1,no,jpg,368,450,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,023,24,23,,庞统,庞士元、凤雏,将官类,净,副净,柴桑口,孔明吊孝、卧龙吊孝,三国演义,侯喜瑞,中文,诸葛亮,三块瓦脸,勾脸,,红色,,直眉,直眼窝,太极形,满鼻窝,,,,,jpg,368,450,21.6,96,96,24,2020.1.5,,,侯喜瑞（1892年2月23日-1983年2月22日），京剧净角。幼入富连成科班，先学梆子老生，后师从韩乐卿学架子花脸和武花脸戏。出科后拜黄润甫为师，颇得真传，并在严承师教基础上，根据自身条件扬长避短，形成新的艺术风格“侯派”，与金少山、郝寿臣三足鼎立。侯喜瑞虽然嗓音较哑，但字准音足，听起来简练隽永，字字入耳。早年在富连成社担任武生净行教师，晚年在中国戏曲学院、北京市戏曲学校任教。,,
modern_v1,024,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-02-024-s.jpg,opera-02-024-s.jpg,爬虫脸谱图集/opera-02-024-s.jpg,24,024,周仓,单刀会,元宝脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,89,110,3656,88212207f49e2794671f5fbcb00479ab5de38e9ff6bb8b7d8d5e668918ff368a,1,no,jpg,364,450,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,024,25,24,,周仓,,将官类,净,武净,单刀会,临江亭,三国演义,钱金福,中文,关羽,元宝脸,勾脸,,灰色,,柳叶眉,环眼窝,淡青色脑门,碎鼻窝,,,,,jpg,364,450,25.5,96,96,24,2020.1.5,,,,,
modern_v1,025,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-025-s.jpg,opera-03-025-s.jpg,爬虫脸谱图集/opera-03-025-s.jpg,25,025,夏侯惇,战宛城,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,3442,af3a110cba04c97785fa342932e795dab9c36070314f53361421b9863accefd7,1,no,jpg,369,450,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,025,26,25,,夏侯惇,夏侯元让,将官类,净,武净,战宛城,盗双戟、割发代首、张绣刺婶,三国演义,范宝亭,中文,赵云,三块瓦脸,勾脸,,蓝色,,刀眉,直眼窝,锥形,笑鼻窝,,,,,jpg,369,450,22.9,96,96,24,2020.1.5,,,范宝亭（1887年-1944年2月7日），北京人，著名京剧武净。科班出身，自幼坐科福寿班，和许德义同门。任荣春社教师、中华戏曲专科学校净行教师。范宝亭戏路极广，能演长靠戏、短打戏，经常参加名演员创演的新戏。范宝亭的跌打翻扑的特技功夫是无人与之匹敌的。他演戏不但应付自如，还发扬了他的革新精神。范宝亭有很多弟子，最知名的是刘奎官，厉慧良、景荣庆等也曾受教于他。,,
modern_v1,026,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-026-s.jpg,opera-03-026-s.jpg,爬虫脸谱图集/opera-03-026-s.jpg,26,026,夏侯渊,定军山,十字门脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,92,110,3385,33de83a76f067dd742058294fd74fa3523c5648570e9ed69fabfececb4b3fcdd,1,no,jpg,375,450,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,026,27,26,,夏侯渊,夏侯妙才,将官类,净,武净,定军山,一战成功、老将得胜、取东川,三国演义,钱金福,中文,夏侯德,十字门脸,勾脸,,,,螳螂眉,垂眼窝,立柱纹,卷鼻窝,,,,,jpg,375,450,23,96,96,24,2020.1.5,,,,,
modern_v1,027,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-027-s.jpg,opera-03-027-s.jpg,爬虫脸谱图集/opera-03-027-s.jpg,27,027,许褚,战宛城,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,88,110,3530,513d6da981902e51ec7b9dc1c486445ce11c4456ce6567e6e1505dd04e2a071a,1,no,jpg,361,450,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,027,28,27,,许褚,虎候、许仲康,将官类,净,武净,战宛城,盗双戟、割发代首、张绣刺婶,三国演义,钱金福,中文,曹操,碎脸,勾脸,,黑色,,,,随意形,碎鼻窝,,,,,jpg,361,450,25.6,96,96,24,2020.1.5,,,,,
modern_v1,028,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-028-s.jpg,opera-03-028-s.jpg,爬虫脸谱图集/opera-03-028-s.jpg,28,028,曹洪,战宛城,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,88,110,3648,d7f488522373c029149d0703720f289dcfe2497f6fae1b08021a2378137ebcd0,1,no,jpg,360,450,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,028,29,28,,曹洪,,将官类,净,武净,战宛城,盗双戟、割发代首、张绣刺婶,三国演义,侯喜瑞,中文,曹操,花三块瓦脸,勾脸,,红色,,,,如意钩形,碎鼻窝,,,,,jpg,360,450,25.8,96,96,24,2020.1.5,,,侯喜瑞（1892年2月23日-1983年2月22日），京剧净角。幼入富连成科班，先学梆子老生，后师从韩乐卿学架子花脸和武花脸戏。出科后拜黄润甫为师，颇得真传，并在严承师教基础上，根据自身条件扬长避短，形成新的艺术风格“侯派”，与金少山、郝寿臣三足鼎立。侯喜瑞虽然嗓音较哑，但字准音足，听起来简练隽永，字字入耳。早年在富连成社担任武生净行教师，晚年在中国戏曲学院、北京市戏曲学校任教。,,
modern_v1,029,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-029-s.jpg,opera-03-029-s.jpg,爬虫脸谱图集/opera-03-029-s.jpg,29,029,张郃,长坂坡,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,3581,8ee0129b7d1d6fd8962c6e243112cab56989442ac47538873041efc65789a19d,1,no,jpg,369,450,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,029,30,29,,张郃,张儁乂,将官类,净,武净,长坂坡,单骑救主、子龙救主、当阳桥,三国演义,侯喜瑞,中文,赵云,三块瓦脸,勾脸,,紫红色,,钩眉,直眼窝,随意形,尖鼻窝,,,,,jpg,369,450,24.4,96,96,24,2020.1.5,,,侯喜瑞（1892年2月23日-1983年2月22日），京剧净角。幼入富连成科班，先学梆子老生，后师从韩乐卿学架子花脸和武花脸戏。出科后拜黄润甫为师，颇得真传，并在严承师教基础上，根据自身条件扬长避短，形成新的艺术风格“侯派”，与金少山、郝寿臣三足鼎立。侯喜瑞虽然嗓音较哑，但字准音足，听起来简练隽永，字字入耳。早年在富连成社担任武生净行教师，晚年在中国戏曲学院、北京市戏曲学校任教。,,
modern_v1,030,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-030-s.jpg,opera-03-030-s.jpg,爬虫脸谱图集/opera-03-030-s.jpg,30,030,徐晃,阳平关,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,2862,61cd263aee22cbc46622b73238ae2687021a3026accb351b3e41be1f4cfb55f5,1,no,jpg,369,450,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,030,31,30,,徐晃,徐公明,将官类,净,武净,阳平关,子龙护忠,三国演义,侯喜瑞,中文,曹操,花三块瓦脸,勾脸,,白色,,刀眉,老眼窝,胆形,卷鼻窝,,,,,jpg,369,450,18.4,96,96,24,2020.1.5,,,侯喜瑞（1892年2月23日-1983年2月22日），京剧净角。幼入富连成科班，先学梆子老生，后师从韩乐卿学架子花脸和武花脸戏。出科后拜黄润甫为师，颇得真传，并在严承师教基础上，根据自身条件扬长避短，形成新的艺术风格“侯派”，与金少山、郝寿臣三足鼎立。侯喜瑞虽然嗓音较哑，但字准音足，听起来简练隽永，字字入耳。早年在富连成社担任武生净行教师，晚年在中国戏曲学院、北京市戏曲学校任教。,,
modern_v1,031,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-031-s.jpg,opera-03-031-s.jpg,爬虫脸谱图集/opera-03-031-s.jpg,31,031,孟坦,过五关,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,89,110,3655,06524d1f1e6155253a0f2781eaecc3b114fd546e5a19bdfbb884c6f894b0421c,1,no,jpg,364,450,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,031,32,31,,孟坦,,将官类,净,武净,过五关,辞曹斩将、过关斩将,三国演义,通用,中文,关羽,三块瓦脸,勾脸,,紫红色,,,,随意形,碎鼻窝,,,,,jpg,364,450,25,96,96,24,2020.1.5,,,,,
modern_v1,032,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-032-s.jpg,opera-03-032-s.jpg,爬虫脸谱图集/opera-03-032-s.jpg,32,032,蔡阳,古城会,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,91,110,3007,e01e3f54177edfe0f2b0fde2c8d8ab0dcc1ee80f4888d5cff3411ab457c944ae,1,no,jpg,373,450,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,032,33,32,,蔡阳,,将官类,净,武净,古城会,,三国演义,通用,中文,关羽,三块瓦脸,勾脸,,白色,,刀眉,老眼窝,胆形,尖鼻窝,,,,,jpg,373,450,18.6,96,96,24,2020.1.5,,,,,
modern_v1,033,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-033-s.jpg,opera-03-033-s.jpg,爬虫脸谱图集/opera-03-033-s.jpg,33,033,黄盖,群英会,六分脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,86,110,2772,e0a26f41a1726297a3e24b54dcec4a0e0c249a15039b2ff169b001eeae681917,1,no,jpg,407,512,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,033,34,33,,黄盖,黄公覆,将官类,净,副净,群英会,草船借箭、蒋干中计,三国演义,裘盛戎,中文,蒋干,六分脸,勾脸,,红色,,老眉,,立柱纹,,,,,,jpg,407,512,20.7,96,96,24,2020.1.5,,,,,
modern_v1,034,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-034-s.jpg,opera-03-034-s.jpg,爬虫脸谱图集/opera-03-034-s.jpg,34,034,孙权,甘露寺,整脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,94,110,3106,2be8310d0e6991409a37464465232733d26b68cb8406d1ba271ecadeff429748,1,no,jpg,414,482,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,034,35,34,,孙权,孙仲谋,将官类,净,副净,甘露寺,龙凤配、美人计,三国演义,侯喜瑞,中文,蒋钦,整脸,抹脸,,白色,,本眉,奸眼窝,如意钩形,满鼻窝,,,,,jpg,414,482,20.4,96,96,24,2020.1.5,,,侯喜瑞（1892年2月23日-1983年2月22日），京剧净角。幼入富连成科班，先学梆子老生，后师从韩乐卿学架子花脸和武花脸戏。出科后拜黄润甫为师，颇得真传，并在严承师教基础上，根据自身条件扬长避短，形成新的艺术风格“侯派”，与金少山、郝寿臣三足鼎立。侯喜瑞虽然嗓音较哑，但字准音足，听起来简练隽永，字字入耳。早年在富连成社担任武生净行教师，晚年在中国戏曲学院、北京市戏曲学校任教。,,
modern_v1,035,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-035-s.jpg,opera-03-035-s.jpg,爬虫脸谱图集/opera-03-035-s.jpg,35,035,吕蒙,走麦城,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,3656,6f7cec255b65678d231a92a34428719131a1328d262dbe840d67c47eb0c803e0,1,no,jpg,421,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,035,36,35,,吕蒙,,将官类,净,武净,走麦城,麦城升天、白衣渡江、荆州失计,三国演义,周信芳,中文,关羽,三块瓦脸,勾脸,,蓝色,,钩眉,大奸眼窝,胆形,满鼻窝,,,,,jpg,421,512,29.5,96,96,24,2020.1.5,,,,,
modern_v1,036,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-03-036-s.jpg,opera-03-036-s.jpg,爬虫脸谱图集/opera-03-036-s.jpg,36,036,太史慈,战合肥,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,91,110,3562,1af245e1608b6bd0a472745266fe516970c95da37bddd493de4ca6d21a4c37f7,1,no,jpg,425,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,036,37,36,,太史慈,太史子义,将官类,净,武净,战合肥,,三国演义,通用,中文,张辽,碎脸,勾脸,,蓝色,,钩眉,花眼窝,随意形,碎鼻窝,,,,,jpg,425,512,31.7,96,96,24,2020.1.5,,,,,
modern_v1,037,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-04-037-s.jpg,opera-04-037-s.jpg,爬虫脸谱图集/opera-04-037-s.jpg,37,037,蒋钦,甘露寺,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,89,110,3385,1c7e7cb74c6df22c756957b39bd090499ca76a9166c23cf4179cde3b9b7da69a,1,no,jpg,413,513,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,037,38,37,,蒋钦,,将官类,净,武净,甘露寺,龙凤配、美人计,三国演义,通用,中文,孙权,三块瓦脸,勾脸,,蓝色,,钩眉,直眼窝,,卷鼻窝,,,,,jpg,413,513,25.5,96,96,24,2020.1.5,,,,,
modern_v1,038,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-04-038-s.jpg,opera-04-038-s.jpg,爬虫脸谱图集/opera-04-038-s.jpg,38,038,凌统,甘宁百骑劫魏营,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,92,110,3285,6321ffa1a965268ee54eaf63ac72dffe5b85d00f3bbd65f55636c776deffe9d7,1,no,jpg,429,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,038,39,38,,凌统,,将官类,净,武净,甘宁百骑劫魏营,,三国演义,袁国林,中文,甘宁,三块瓦脸,勾脸,,紫红色,,刀眉,直眼窝,如意钩形,满鼻窝,,,,,jpg,429,512,22.9,96,96,24,2020.1.5,,,,,
