dataset_version,image_id,image_path,image_filename,archive_member_name,sequence,candidate_metadata_id,role,opera,raw_face_type,mapping_status,mapping_evidence,label_status,image_read_status,image_file_format,image_width,image_height,image_file_size_bytes,image_sha256,sha256_group_size,duplicate_sha256_within_272,metadata_image_format,metadata_image_width,metadata_image_height,paper_mentioned_model_category,modern_v1_included,modern_v1_exclusion_reason,split,split_seed,notes
modern_v1,043,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-04-043-s.jpg,opera-04-043-s.jpg,爬虫脸谱图集/opera-04-043-s.jpg,43,043,薛刚,闹花灯,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,91,110,5274,3a549bee7bdc5be4abaefc93ea9a5098e68959f0537cc1c0e1741887ed1fda32,1,no,jpg,425,512,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,044,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-04-044-s.jpg,opera-04-044-s.jpg,爬虫脸谱图集/opera-04-044-s.jpg,44,044,苏宝同,界牌关,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,88,110,5407,801ea145dd5c2b3edd714ddf121c009f643a181f6ce5ca6ba7fe77086220054f,1,no,jpg,411,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,045,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-04-045-s.jpg,opera-04-045-s.jpg,爬虫脸谱图集/opera-04-045-s.jpg,45,045,薛葵,徐策跑城,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,88,110,5688,a648cae64564d1aac7df83f5461429a55f0fdbead48e13fe316bd3ecc7c9dda8,1,no,jpg,411,512,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,046,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-04-046-s.jpg,opera-04-046-s.jpg,爬虫脸谱图集/opera-04-046-s.jpg,46,046,安殿宝,独木关,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,88,110,4664,f14d8bd035707f484201d656c444143bdfda97f0d5d19a450154f72151d9bcea,1,no,jpg,411,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,047,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-04-047-s.jpg,opera-04-047-s.jpg,爬虫脸谱图集/opera-04-047-s.jpg,47,047,巴兰,百花公主,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,91,110,5152,875fd2d65fe87ff3b900da7f0acadec58fad45c8eda2a6e02010219f88f3e360,1,no,jpg,425,512,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,048,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-04-048-s.jpg,opera-04-048-s.jpg,爬虫脸谱图集/opera-04-048-s.jpg,48,048,贺天龙,雁荡山,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,93,110,4829,727ecdad46b97730576ec7ea4eb59bc7b2a30700378a3a60b6c1b0d669aca550,1,no,jpg,413,491,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,049,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-049-s.jpg,opera-05-049-s.jpg,爬虫脸谱图集/opera-05-049-s.jpg,49,049,郭子仪,满床笏,六分脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,88,110,4333,ab429e4c62d04928de0dc3ecaa06b4a70e25cda6ccf12fa3fbf968b6b6842b3c,1,no,jpg,411,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,050,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-050-s.jpg,opera-05-050-s.jpg,爬虫脸谱图集/opera-05-050-s.jpg,50,050,王彦章,双观星,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,87,110,5309,88be0763dff56184d2136f0e05945f84f25fd01e625427385524da68ff529c37,1,no,jpg,405,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,051,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-051-s.jpg,opera-05-051-s.jpg,爬虫脸谱图集/opera-05-051-s.jpg,51,051,周德威,珠帘寨,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,4900,2cdbba042cbd356c2e2d6b2a653b9b35f0bfe42ba8ab8ec2510601e6bd9bd5cc,1,no,jpg,417,512,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,052,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-052-s.jpg,opera-05-052-s.jpg,爬虫脸谱图集/opera-05-052-s.jpg,52,052,余洪,竹林计,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,87,110,5496,c60a1e0aa76766b617f69523b4fcec85c3508d114d2f7402c6131ef4c65f6fb9,1,no,jpg,403,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,053,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-053-s.jpg,opera-05-053-s.jpg,爬虫脸谱图集/opera-05-053-s.jpg,53,053,郑恩,打龙棚,歪脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,5357,b338781fc14e1b5d8b0f894210d55547154333d4a991d9adef4f8569ad968bb4,1,no,jpg,421,512,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,054,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-054-s.jpg,opera-05-054-s.jpg,爬虫脸谱图集/opera-05-054-s.jpg,54,054,赵匡胤,斩黄袍,整脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,89,110,4583,ed1a8d9b18265b2cd3b5b0ad4e4cb88f2ba47a95f74d99feaa58557243fdf371,1,no,jpg,414,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,055,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-055-s.jpg,opera-05-055-s.jpg,爬虫脸谱图集/opera-05-055-s.jpg,55,055,呼延赞,龙虎斗,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,88,110,5469,e9231f2e366c4d895d21db54ed5b7f0a72216eddeadd864582225ebcb6560811,1,no,jpg,408,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,056,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-056-s.jpg,opera-05-056-s.jpg,爬虫脸谱图集/opera-05-056-s.jpg,56,056,崔子健,佘赛花,十字门脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,89,110,5074,808e4b3ef52cb3a85e4bb747833b06228cd499257ba5b6b64fd6c2d41ddf9e99,1,no,jpg,414,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,057,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-057-s.jpg,opera-05-057-s.jpg,爬虫脸谱图集/opera-05-057-s.jpg,57,057,钟离春,湘江会,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,5113,901db0a9016c29c41ab847a89591c4aa134592746285ab5b755f75614781126a,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,058,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-058-s.jpg,opera-05-058-s.jpg,爬虫脸谱图集/opera-05-058-s.jpg,58,058,里克,蜜蜂计,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,5445,138cf23f716e83cb4b795e61178a29886a6fb5e98e9381a7aef0e5ebfbe10379,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,059,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-059-s.jpg,opera-05-059-s.jpg,爬虫脸谱图集/opera-05-059-s.jpg,59,059,毛奔,五雷阵,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,4917,bdb709e8e82478de588c42382ebe03fd8acf0c5dab5077510fccd2f482bd39a1,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,060,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-05-060-s.jpg,opera-05-060-s.jpg,爬虫脸谱图集/opera-05-060-s.jpg,60,060,雷震子,攻潼关,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,5276,e5188b14ca7f73feb356af286f9db559911dcaaad33f5e8520b02dea3c91b1f0,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,061,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-06-061-s.jpg,opera-06-061-s.jpg,爬虫脸谱图集/opera-06-061-s.jpg,61,061,魏绛,赵氏孤儿,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,4473,5d6608ff04ead07eff4bc720a0f1fbf6dc25e71a4c6f0bdb8f073e40a374e5bb,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,062,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-06-062-s.jpg,opera-06-062-s.jpg,爬虫脸谱图集/opera-06-062-s.jpg,62,062,颍考叔,伐子都,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,4921,79c17bcdddad4f5ebf89b50e56f5b2a631ddd69e4355b82d1077f0f1eaaf49bf,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,063,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-06-063-s.jpg,opera-06-063-s.jpg,爬虫脸谱图集/opera-06-063-s.jpg,63,063,先蔑,摘缨会,十字门脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,4591,3b0b6384fb8b25ab1c184dc3bedeab5545d5a73536c6604fc780c91f41f8c510,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,064,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-06-064-s.jpg,opera-06-064-s.jpg,爬虫脸谱图集/opera-06-064-s.jpg,64,064,屠岸贾,赵氏孤儿,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,4694,8ca1ed564d4bcae1e8eeeaf1a5f11a93d9cb2b40d9368e8a0984733c1a41b858,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,065,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-06-065-s.jpg,opera-06-065-s.jpg,爬虫脸谱图集/opera-06-065-s.jpg,65,065,王陵,陵母伏剑,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,4878,07e5b058a103c8605eb02328b02ba8b9e23909d252d5bd6d2dd599a46b4d850a,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,066,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-06-066-s.jpg,opera-06-066-s.jpg,爬虫脸谱图集/opera-06-066-s.jpg,66,066,夏侯婴,,,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,missing,readable,JPEG,90,110,4547,0eec9e15a62d2892f4aa956fc248714d271e6621fe7d5d61c944e236d16973f9,1,no,jpg,412,502,not_evaluated,no,missing_raw_face_type,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,067,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-06-067-s.jpg,opera-06-067-s.jpg,爬虫脸谱图集/opera-06-067-s.jpg,67,067,英布,霸王别姬,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,5563,24cae68aec9b811183146657b1ed398de72c32e79c7821313d3ded4f2db264ee,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,068,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-06-068-s.jpg,opera-06-068-s.jpg,爬虫脸谱图集/opera-06-068-s.jpg,68,068,项羽,霸王别姬,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,4421,309b302ce0581cc321cb6421c5c0f7d8614439f75f647e5ae2ee07ca437db1e4,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
